gw,managerid,gw_ftsy_rank,chip,grosspoints,netpoints,event_transfers,event_transfers_cost,points_on_bench,cumul_gross_score,cumul_net_score,squadvalue,bank,value,playerid,playername,playertype,team,short_team,global_own,player_event_points,bonus,minutes,positionid,orig_positionid,final_positionid,autosub,is_captain,capchk,is_vice_captain,multiplier,orig_multiplier,final_multiplier
30,6400869,20,na,62,62,0,0,13,1938,1938,104.4,0.7,105.1,449,Fernandes,MID,Man Utd,MUN,48,10,2,90,8,8,8,UNCH,FALSE,0,TRUE,1,1,1
30,6400869,20,na,62,62,0,0,13,1938,1938,104.4,0.7,105.1,387,Szoboszlai,MID,Liverpool,LIV,15.1,11,2,90,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
30,6400869,20,na,62,62,0,0,13,1938,1938,104.4,0.7,105.1,430,Haaland,FWD,Man City,MCI,62.5,2,0,90,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
30,6400869,20,na,62,62,0,0,13,1938,1938,104.4,0.7,105.1,136,Thiago,FWD,Brentford,BRE,30.2,6,0,90,11,11,11,UNCH,FALSE,0,FALSE,1,1,1
30,6400869,20,na,62,62,0,0,13,1938,1938,104.4,0.7,105.1,470,Dubravka,GKP,Burnley,BUR,25.7,6,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
30,6400869,20,na,62,62,0,0,13,1938,1938,104.4,0.7,105.1,317,Andersen,DEF,Fulham,FUL,2.8,7,0,90,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
30,6400869,20,na,62,62,0,0,13,1938,1938,104.4,0.7,105.1,291,Tarkowski,DEF,Everton,EVE,12.6,0,0,0,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
30,6400869,20,na,62,62,0,0,13,1938,1938,104.4,0.7,105.1,252,Marc Guiu,FWD,Chelsea,CHE,5.2,0,0,0,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
30,394806,44,na,56,56,0,0,25,1909,1909,104.1,0,104.1,67,Petrovic,GKP,Bournemouth,BOU,5.2,6,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
30,394806,44,na,56,56,0,0,25,1909,1909,104.1,0,104.1,5,Gabriel,DEF,Arsenal,ARS,45.4,9,1,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
30,394806,44,na,56,56,0,0,25,1909,1909,104.1,0,104.1,373,Virgil,DEF,Liverpool,LIV,31.5,2,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
30,394806,44,na,56,56,0,0,25,1909,1909,104.1,0,104.1,8,J.Timber,DEF,Arsenal,ARS,15.2,1,0,37,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
30,394806,44,na,56,56,0,0,25,1909,1909,104.1,0,104.1,449,Fernandes,MID,Man Utd,MUN,48,10,2,90,5,5,5,UNCH,TRUE,1,FALSE,2,2,2
30,394806,44,na,56,56,0,0,25,1909,1909,104.1,0,104.1,82,Semenyo,MID,Man City,MCI,46.2,2,0,74,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
30,394806,44,na,56,56,0,0,25,1909,1909,104.1,0,104.1,21,Rice,MID,Arsenal,ARS,23.3,3,0,90,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
30,394806,44,na,56,56,0,0,25,1909,1909,104.1,0,104.1,517,Anderson,MID,Nott'm Forest,NFO,9.4,2,0,87,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
30,394806,44,na,56,56,0,0,25,1909,1909,104.1,0,104.1,382,Wirtz,MID,Liverpool,LIV,8.5,3,0,63,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
30,394806,44,na,56,56,0,0,25,1909,1909,104.1,0,104.1,136,Thiago,FWD,Brentford,BRE,30.2,6,0,90,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
30,394806,44,na,56,56,0,0,25,1909,1909,104.1,0,104.1,430,Haaland,FWD,Man City,MCI,62.5,2,0,90,11,11,11,UNCH,FALSE,0,TRUE,1,1,1
30,394806,44,na,56,56,0,0,25,1909,1909,104.1,0,104.1,139,Verbruggen,GKP,Brighton,BHA,9.3,7,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
30,394806,44,na,56,56,0,0,25,1909,1909,104.1,0,104.1,72,Senesi,DEF,Bournemouth,BOU,22,10,2,90,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
30,394806,44,na,56,56,0,0,25,1909,1909,104.1,0,104.1,317,Andersen,DEF,Fulham,FUL,2.8,7,0,90,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
30,394806,44,na,56,56,0,0,25,1909,1909,104.1,0,104.1,749,Mane,FWD,Wolves,WOL,1.4,1,0,45,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
30,3608565,33,na,51,51,0,0,7,1922,1922,104.2,0,104.2,1,Raya,GKP,Arsenal,ARS,36.4,7,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
30,3608565,33,na,51,51,0,0,7,1922,1922,104.2,0,104.2,5,Gabriel,DEF,Arsenal,ARS,45.4,9,1,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
30,3608565,33,na,51,51,0,0,7,1922,1922,104.2,0,104.2,8,J.Timber,DEF,Arsenal,ARS,15.2,1,0,37,3,13,3,IN,FALSE,0,FALSE,1,0,1
30,3608565,33,na,51,51,0,0,7,1922,1922,104.2,0,104.2,260,Guehi,DEF,Man City,MCI,32.6,2,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
30,3608565,33,na,51,51,0,0,7,1922,1922,104.2,0,104.2,329,Wilson_H,MID,Fulham,FUL,17.4,3,0,90,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
30,3608565,33,na,51,51,0,0,7,1922,1922,104.2,0,104.2,242,D-Hall,MID,Everton,EVE,7.9,2,0,90,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
30,3608565,33,na,51,51,0,0,7,1922,1922,104.2,0,104.2,82,Semenyo,MID,Man City,MCI,46.2,2,0,74,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
30,3608565,33,na,51,51,0,0,7,1922,1922,104.2,0,104.2,449,Fernandes,MID,Man Utd,MUN,48,10,2,90,8,8,8,UNCH,TRUE,1,FALSE,2,2,2
30,3608565,33,na,51,51,0,0,7,1922,1922,104.2,0,104.2,430,Haaland,FWD,Man City,MCI,62.5,2,0,90,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
30,3608565,33,na,51,51,0,0,7,1922,1922,104.2,0,104.2,249,J.Pedro,FWD,Chelsea,CHE,34.8,2,0,90,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
30,3608565,33,na,51,51,0,0,7,1922,1922,104.2,0,104.2,661,Ekitike,FWD,Liverpool,LIV,15.7,1,0,26,11,11,11,UNCH,FALSE,0,TRUE,1,1,1
30,3608565,33,na,51,51,0,0,7,1922,1922,104.2,0,104.2,470,Dubravka,GKP,Burnley,BUR,25.7,6,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
30,3608565,33,na,51,51,0,0,7,1922,1922,104.2,0,104.2,291,Tarkowski,DEF,Everton,EVE,12.6,0,0,0,13,3,13,OUT,FALSE,0,FALSE,0,1,0
30,3608565,33,na,51,51,0,0,7,1922,1922,104.2,0,104.2,38,Konsa,DEF,Aston Villa,AVL,7,1,0,90,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
30,3608565,33,na,51,51,0,0,7,1922,1922,104.2,0,104.2,497,L.Miley,MID,Newcastle,NEW,1.7,0,0,0,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
30,1991600,45,na,70,70,1,0,12,1904,1904,101.9,2.5,104.4,1,Raya,GKP,Arsenal,ARS,36.4,7,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
30,1991600,45,na,70,70,1,0,12,1904,1904,101.9,2.5,104.4,531,Ballard,DEF,Sunderland,SUN,2.4,4,0,63,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
30,1991600,45,na,70,70,1,0,12,1904,1904,101.9,2.5,104.4,5,Gabriel,DEF,Arsenal,ARS,45.4,9,1,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
30,1991600,45,na,70,70,1,0,12,1904,1904,101.9,2.5,104.4,72,Senesi,DEF,Bournemouth,BOU,22,10,2,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
30,1991600,45,na,70,70,1,0,12,1904,1904,101.9,2.5,104.4,82,Semenyo,MID,Man City,MCI,46.2,2,0,74,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
30,1991600,45,na,70,70,1,0,12,1904,1904,101.9,2.5,104.4,449,Fernandes,MID,Man Utd,MUN,48,10,2,90,6,6,6,UNCH,FALSE,0,TRUE,1,1,1
30,1991600,45,na,70,70,1,0,12,1904,1904,101.9,2.5,104.4,83,Ouattara,MID,Brentford,BRE,1.6,8,3,84,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
30,1991600,45,na,70,70,1,0,12,1904,1904,101.9,2.5,104.4,329,Wilson_H,MID,Fulham,FUL,17.4,3,0,90,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
30,1991600,45,na,70,70,1,0,12,1904,1904,101.9,2.5,104.4,387,Szoboszlai,MID,Liverpool,LIV,15.1,11,2,90,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
30,1991600,45,na,70,70,1,0,12,1904,1904,101.9,2.5,104.4,249,J.Pedro,FWD,Chelsea,CHE,34.8,2,0,90,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
30,1991600,45,na,70,70,1,0,12,1904,1904,101.9,2.5,104.4,430,Haaland,FWD,Man City,MCI,62.5,2,0,90,11,11,11,UNCH,TRUE,1,FALSE,2,2,2
30,1991600,45,na,70,70,1,0,12,1904,1904,101.9,2.5,104.4,220,Sanchez,GKP,Chelsea,CHE,10.3,3,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
30,1991600,45,na,70,70,1,0,12,1904,1904,101.9,2.5,104.4,691,DCL,FWD,Leeds,LEE,13.7,0,0,90,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
30,1991600,45,na,70,70,1,0,12,1904,1904,101.9,2.5,104.4,151,Van Hecke,DEF,Brighton,BHA,10.7,9,1,90,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
30,1991600,45,na,70,70,1,0,12,1904,1904,101.9,2.5,104.4,694,Mukiele,DEF,Sunderland,SUN,8.7,0,0,0,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
30,2534643,37,na,64,64,0,0,20,1917,1917,105,1.5,106.5,1,Raya,GKP,Arsenal,ARS,36.4,7,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
30,2534643,37,na,64,64,0,0,20,1917,1917,105,1.5,106.5,5,Gabriel,DEF,Arsenal,ARS,45.4,9,1,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
30,2534643,37,na,64,64,0,0,20,1917,1917,105,1.5,106.5,8,J.Timber,DEF,Arsenal,ARS,15.2,1,0,37,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
30,2534643,37,na,64,64,0,0,20,1917,1917,105,1.5,106.5,373,Virgil,DEF,Liverpool,LIV,31.5,2,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
30,2534643,37,na,64,64,0,0,20,1917,1917,105,1.5,106.5,72,Senesi,DEF,Bournemouth,BOU,22,10,2,90,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
30,2534643,37,na,64,64,0,0,20,1917,1917,105,1.5,106.5,267,Sarr,MID,Crystal Palace,CRY,5.6,3,0,90,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
30,2534643,37,na,64,64,0,0,20,1917,1917,105,1.5,106.5,449,Fernandes,MID,Man Utd,MUN,48,10,2,90,7,7,7,UNCH,TRUE,1,FALSE,2,2,2
30,2534643,37,na,64,64,0,0,20,1917,1917,105,1.5,106.5,82,Semenyo,MID,Man City,MCI,46.2,2,0,74,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
30,2534643,37,na,64,64,0,0,20,1917,1917,105,1.5,106.5,249,J.Pedro,FWD,Chelsea,CHE,34.8,2,0,90,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
30,2534643,37,na,64,64,0,0,20,1917,1917,105,1.5,106.5,136,Thiago,FWD,Brentford,BRE,30.2,6,0,90,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
30,2534643,37,na,64,64,0,0,20,1917,1917,105,1.5,106.5,430,Haaland,FWD,Man City,MCI,62.5,2,0,90,11,11,11,UNCH,FALSE,0,TRUE,1,1,1
30,2534643,37,na,64,64,0,0,20,1917,1917,105,1.5,106.5,470,Dubravka,GKP,Burnley,BUR,25.7,6,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
30,2534643,37,na,64,64,0,0,20,1917,1917,105,1.5,106.5,329,Wilson_H,MID,Fulham,FUL,17.4,3,0,90,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
30,2534643,37,na,64,64,0,0,20,1917,1917,105,1.5,106.5,684,Thiaw,DEF,Newcastle,NEW,4.7,9,1,90,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
30,2534643,37,na,64,64,0,0,20,1917,1917,105,1.5,106.5,242,D-Hall,MID,Everton,EVE,7.9,2,0,90,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
30,4114403,7,na,52,52,0,0,0,1963,1963,103.9,0.7,104.6,101,Kelleher,GKP,Brentford,BRE,12,1,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
30,4114403,7,na,52,52,0,0,0,1963,1963,103.9,0.7,104.6,8,J.Timber,DEF,Arsenal,ARS,15.2,1,0,37,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
30,4114403,7,na,52,52,0,0,0,1963,1963,103.9,0.7,104.6,5,Gabriel,DEF,Arsenal,ARS,45.4,9,1,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
30,4114403,7,na,52,52,0,0,0,1963,1963,103.9,0.7,104.6,317,Andersen,DEF,Fulham,FUL,2.8,7,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
30,4114403,7,na,52,52,0,0,0,1963,1963,103.9,0.7,104.6,381,Salah,MID,Liverpool,LIV,15.2,1,0,26,5,5,5,UNCH,TRUE,1,FALSE,2,2,2
30,4114403,7,na,52,52,0,0,0,1963,1963,103.9,0.7,104.6,120,Schade,MID,Brentford,BRE,1.3,2,0,67,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
30,4114403,7,na,52,52,0,0,0,1963,1963,103.9,0.7,104.6,449,Fernandes,MID,Man Utd,MUN,48,10,2,90,7,7,7,UNCH,FALSE,0,TRUE,1,1,1
30,4114403,7,na,52,52,0,0,0,1963,1963,103.9,0.7,104.6,387,Szoboszlai,MID,Liverpool,LIV,15.1,11,2,90,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
30,4114403,7,na,52,52,0,0,0,1963,1963,103.9,0.7,104.6,82,Semenyo,MID,Man City,MCI,46.2,2,0,74,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
30,4114403,7,na,52,52,0,0,0,1963,1963,103.9,0.7,104.6,661,Ekitike,FWD,Liverpool,LIV,15.7,1,0,26,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
30,4114403,7,na,52,52,0,0,0,1963,1963,103.9,0.7,104.6,136,Thiago,FWD,Brentford,BRE,30.2,6,0,90,11,11,11,UNCH,FALSE,0,FALSE,1,1,1
30,4114403,7,na,52,52,0,0,0,1963,1963,103.9,0.7,104.6,628,Sa,GKP,Wolves,WOL,1.1,0,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
30,4114403,7,na,52,52,0,0,0,1963,1963,103.9,0.7,104.6,291,Tarkowski,DEF,Everton,EVE,12.6,0,0,0,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
30,4114403,7,na,52,52,0,0,0,1963,1963,103.9,0.7,104.6,694,Mukiele,DEF,Sunderland,SUN,8.7,0,0,0,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
30,4114403,7,na,52,52,0,0,0,1963,1963,103.9,0.7,104.6,252,Marc Guiu,FWD,Chelsea,CHE,5.2,0,0,0,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
30,4537055,42,na,64,64,1,0,7,1914,1914,100.8,1.1,101.9,101,Kelleher,GKP,Brentford,BRE,12,1,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
30,4537055,42,na,64,64,1,0,7,1914,1914,100.8,1.1,101.9,317,Andersen,DEF,Fulham,FUL,2.8,7,0,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
30,4537055,42,na,64,64,1,0,7,1914,1914,100.8,1.1,101.9,373,Virgil,DEF,Liverpool,LIV,31.5,2,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
30,4537055,42,na,64,64,1,0,7,1914,1914,100.8,1.1,101.9,5,Gabriel,DEF,Arsenal,ARS,45.4,9,1,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
30,4537055,42,na,64,64,1,0,7,1914,1914,100.8,1.1,101.9,8,J.Timber,DEF,Arsenal,ARS,15.2,1,0,37,5,5,5,UNCH,FALSE,0,FALSE,1,1,1
30,4537055,42,na,64,64,1,0,7,1914,1914,100.8,1.1,101.9,84,Tavernier,MID,Bournemouth,BOU,4.2,3,0,90,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
30,4537055,42,na,64,64,1,0,7,1914,1914,100.8,1.1,101.9,449,Fernandes,MID,Man Utd,MUN,48,10,2,90,7,7,7,UNCH,TRUE,1,FALSE,2,2,2
30,4537055,42,na,64,64,1,0,7,1914,1914,100.8,1.1,101.9,387,Szoboszlai,MID,Liverpool,LIV,15.1,11,2,90,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
30,4537055,42,na,64,64,1,0,7,1914,1914,100.8,1.1,101.9,299,Ndiaye,MID,Everton,EVE,4.7,2,0,90,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
30,4537055,42,na,64,64,1,0,7,1914,1914,100.8,1.1,101.9,136,Thiago,FWD,Brentford,BRE,30.2,6,0,90,10,10,10,UNCH,FALSE,0,TRUE,1,1,1
30,4537055,42,na,64,64,1,0,7,1914,1914,100.8,1.1,101.9,430,Haaland,FWD,Man City,MCI,62.5,2,0,90,11,11,11,UNCH,FALSE,0,FALSE,1,1,1
30,4537055,42,na,64,64,1,0,7,1914,1914,100.8,1.1,101.9,628,Sa,GKP,Wolves,WOL,1.1,0,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
30,4537055,42,na,64,64,1,0,7,1914,1914,100.8,1.1,101.9,337,Raul,FWD,Fulham,FUL,1.8,2,0,61,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
30,4537055,42,na,64,64,1,0,7,1914,1914,100.8,1.1,101.9,411,O'Reilly,DEF,Man City,MCI,19.2,2,0,90,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
30,4537055,42,na,64,64,1,0,7,1914,1914,100.8,1.1,101.9,329,Wilson_H,MID,Fulham,FUL,17.4,3,0,90,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
30,16990,18,na,63,63,1,0,15,1944,1944,105.4,0.1,105.5,139,Verbruggen,GKP,Brighton,BHA,9.3,7,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
30,16990,18,na,63,63,1,0,15,1944,1944,105.4,0.1,105.5,5,Gabriel,DEF,Arsenal,ARS,45.4,9,1,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
30,16990,18,na,63,63,1,0,15,1944,1944,105.4,0.1,105.5,373,Virgil,DEF,Liverpool,LIV,31.5,2,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
30,16990,18,na,63,63,1,0,15,1944,1944,105.4,0.1,105.5,77,Hill,DEF,Bournemouth,BOU,7.4,8,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
30,16990,18,na,63,63,1,0,15,1944,1944,105.4,0.1,105.5,449,Fernandes,MID,Man Utd,MUN,48,10,2,90,5,5,5,UNCH,TRUE,1,FALSE,2,2,2
30,16990,18,na,63,63,1,0,15,1944,1944,105.4,0.1,105.5,21,Rice,MID,Arsenal,ARS,23.3,3,0,90,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
30,16990,18,na,63,63,1,0,15,1944,1944,105.4,0.1,105.5,82,Semenyo,MID,Man City,MCI,46.2,2,0,74,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
30,16990,18,na,63,63,1,0,15,1944,1944,105.4,0.1,105.5,329,Wilson_H,MID,Fulham,FUL,17.4,3,0,90,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
30,16990,18,na,63,63,1,0,15,1944,1944,105.4,0.1,105.5,430,Haaland,FWD,Man City,MCI,62.5,2,0,90,9,9,9,UNCH,FALSE,0,TRUE,1,1,1
30,16990,18,na,63,63,1,0,15,1944,1944,105.4,0.1,105.5,661,Ekitike,FWD,Liverpool,LIV,15.7,1,0,26,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
30,16990,18,na,63,63,1,0,15,1944,1944,105.4,0.1,105.5,136,Thiago,FWD,Brentford,BRE,30.2,6,0,90,11,11,11,UNCH,FALSE,0,FALSE,1,1,1
30,16990,18,na,63,63,1,0,15,1944,1944,105.4,0.1,105.5,470,Dubravka,GKP,Burnley,BUR,25.7,6,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
30,16990,18,na,63,63,1,0,15,1944,1944,105.4,0.1,105.5,317,Andersen,DEF,Fulham,FUL,2.8,7,0,90,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
30,16990,18,na,63,63,1,0,15,1944,1944,105.4,0.1,105.5,47,Rogers,MID,Aston Villa,AVL,20.2,2,0,90,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
30,16990,18,na,63,63,1,0,15,1944,1944,105.4,0.1,105.5,694,Mukiele,DEF,Sunderland,SUN,8.7,0,0,0,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
30,22270,36,na,54,54,1,0,16,1918,1918,104.8,0.4,105.2,101,Kelleher,GKP,Brentford,BRE,12,1,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
30,22270,36,na,54,54,1,0,16,1918,1918,104.8,0.4,105.2,5,Gabriel,DEF,Arsenal,ARS,45.4,9,1,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
30,22270,36,na,54,54,1,0,16,1918,1918,104.8,0.4,105.2,260,Guehi,DEF,Man City,MCI,32.6,2,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
30,22270,36,na,54,54,1,0,16,1918,1918,104.8,0.4,105.2,373,Virgil,DEF,Liverpool,LIV,31.5,2,0,90,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
30,22270,36,na,54,54,1,0,16,1918,1918,104.8,0.4,105.2,449,Fernandes,MID,Man Utd,MUN,48,10,2,90,5,5,5,UNCH,FALSE,0,TRUE,1,1,1
30,22270,36,na,54,54,1,0,16,1918,1918,104.8,0.4,105.2,47,Rogers,MID,Aston Villa,AVL,20.2,2,0,90,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
30,22270,36,na,54,54,1,0,16,1918,1918,104.8,0.4,105.2,329,Wilson_H,MID,Fulham,FUL,17.4,3,0,90,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
30,22270,36,na,54,54,1,0,16,1918,1918,104.8,0.4,105.2,83,Ouattara,MID,Brentford,BRE,1.6,8,3,84,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
30,22270,36,na,54,54,1,0,16,1918,1918,104.8,0.4,105.2,387,Szoboszlai,MID,Liverpool,LIV,15.1,11,2,90,9,9,9,UNCH,FALSE,0,FALSE,1,1,1
30,22270,36,na,54,54,1,0,16,1918,1918,104.8,0.4,105.2,430,Haaland,FWD,Man City,MCI,62.5,2,0,90,10,10,10,UNCH,TRUE,1,FALSE,2,2,2
30,22270,36,na,54,54,1,0,16,1918,1918,104.8,0.4,105.2,249,J.Pedro,FWD,Chelsea,CHE,34.8,2,0,90,11,11,11,UNCH,FALSE,0,FALSE,1,1,1
30,22270,36,na,54,54,1,0,16,1918,1918,104.8,0.4,105.2,1,Raya,GKP,Arsenal,ARS,36.4,7,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
30,22270,36,na,54,54,1,0,16,1918,1918,104.8,0.4,105.2,624,Bowen,FWD,West Ham,WHU,17.5,6,1,90,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
30,22270,36,na,54,54,1,0,16,1918,1918,104.8,0.4,105.2,694,Mukiele,DEF,Sunderland,SUN,8.7,0,0,0,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
30,22270,36,na,54,54,1,0,16,1918,1918,104.8,0.4,105.2,295,Keane,DEF,Everton,EVE,3.1,3,0,90,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
30,505037,11,na,42,42,1,0,17,1955,1955,104.5,0.9,105.4,101,Kelleher,GKP,Brentford,BRE,12,1,0,90,1,1,1,UNCH,FALSE,0,FALSE,1,1,1
30,505037,11,na,42,42,1,0,17,1955,1955,104.5,0.9,105.4,5,Gabriel,DEF,Arsenal,ARS,45.4,9,1,90,2,2,2,UNCH,FALSE,0,FALSE,1,1,1
30,505037,11,na,42,42,1,0,17,1955,1955,104.5,0.9,105.4,373,Virgil,DEF,Liverpool,LIV,31.5,2,0,90,3,3,3,UNCH,FALSE,0,FALSE,1,1,1
30,505037,11,na,42,42,1,0,17,1955,1955,104.5,0.9,105.4,8,J.Timber,DEF,Arsenal,ARS,15.2,1,0,37,4,4,4,UNCH,FALSE,0,FALSE,1,1,1
30,505037,11,na,42,42,1,0,17,1955,1955,104.5,0.9,105.4,449,Fernandes,MID,Man Utd,MUN,48,10,2,90,5,5,5,UNCH,FALSE,0,TRUE,1,1,1
30,505037,11,na,42,42,1,0,17,1955,1955,104.5,0.9,105.4,329,Wilson_H,MID,Fulham,FUL,17.4,3,0,90,6,6,6,UNCH,FALSE,0,FALSE,1,1,1
30,505037,11,na,42,42,1,0,17,1955,1955,104.5,0.9,105.4,82,Semenyo,MID,Man City,MCI,46.2,2,0,74,7,7,7,UNCH,FALSE,0,FALSE,1,1,1
30,505037,11,na,42,42,1,0,17,1955,1955,104.5,0.9,105.4,47,Rogers,MID,Aston Villa,AVL,20.2,2,0,90,8,8,8,UNCH,FALSE,0,FALSE,1,1,1
30,505037,11,na,42,42,1,0,17,1955,1955,104.5,0.9,105.4,430,Haaland,FWD,Man City,MCI,62.5,2,0,90,9,9,9,UNCH,TRUE,1,FALSE,2,2,2
30,505037,11,na,42,42,1,0,17,1955,1955,104.5,0.9,105.4,136,Thiago,FWD,Brentford,BRE,30.2,6,0,90,10,10,10,UNCH,FALSE,0,FALSE,1,1,1
30,505037,11,na,42,42,1,0,17,1955,1955,104.5,0.9,105.4,249,J.Pedro,FWD,Chelsea,CHE,34.8,2,0,90,11,11,11,UNCH,FALSE,0,FALSE,1,1,1
30,505037,11,na,42,42,1,0,17,1955,1955,104.5,0.9,105.4,470,Dubravka,GKP,Burnley,BUR,25.7,6,0,90,12,12,12,UNCH,FALSE,0,FALSE,0,0,0
30,505037,11,na,42,42,1,0,17,1955,1955,104.5,0.9,105.4,242,D-Hall,MID,Everton,EVE,7.9,2,0,90,13,13,13,UNCH,FALSE,0,FALSE,0,0,0
30,505037,11,na,42,42,1,0,17,1955,1955,104.5,0.9,105.4,684,Thiaw,DEF,Newcastle,NEW,4.7,9,1,90,14,14,14,UNCH,FALSE,0,FALSE,0,0,0
30,505037,11,na,42,42,1,0,17,1955,1955,104.5,0.9,105.4,694,Mukiele,DEF,Sunderland,SUN,8.7,0,0,0,15,15,15,UNCH,FALSE,0,FALSE,0,0,0
